game_id,away_team,home_team,game_date,snap1_time,snap2_time,ml_away_open,ml_away_now,ml_away_move,ml_home_open,ml_home_now,ml_home_move,total_open,total_now,total_move,ml_signal,total_signal,sharp_side,timestamp
e1d026d4b97697ac7e0862b37a1e26a5,San Diego Padres,Los Angeles Angels,2026-04-19,2026-04-19T12:58:06Z,2026-04-19T17:39:45Z,-116,-132,-16.0,-22,72,94.0,8,9,1.0,STEAM,STABLE,San Diego Padres,2026-04-19 13:39:45
0e8cd1402139869a8535c9d0d09acb45,Toronto Blue Jays,Arizona Diamondbacks,2026-04-19,2026-04-19T12:58:06Z,2026-04-19T17:39:45Z,-109,-111,-2.0,-108,-106,2.0,8,8,0.0,STABLE,STABLE,,2026-04-19 13:39:45
22dc10f0ffdfd73bd79c7bdf5266e95f,Texas Rangers,Seattle Mariners,2026-04-19,2026-04-19T12:58:06Z,2026-04-19T17:39:45Z,126,119,-7.0,-148,-140,8.0,7,7,0.0,DRIFT,STABLE,Texas Rangers,2026-04-19 13:39:45
77c097e15cdac31a63aa34c4a10c9c91,Detroit Tigers,Boston Red Sox,2026-04-19,2026-04-19T12:58:06Z,2026-04-19T17:39:45Z,121,127,6.0,-143,-149,-6.0,7,7,0.0,DRIFT,STABLE,Boston Red Sox,2026-04-19 13:39:45
0d7765b227447b5fb746d1178be90177,Atlanta Braves,Philadelphia Phillies,2026-04-19,2026-04-19T12:58:06Z,2026-04-19T17:39:45Z,102,19,-83.0,-120,-117,3.0,8,8,0.0,STEAM,STABLE,Atlanta Braves,2026-04-19 13:39:45
d97433d24ce14d05b02b695c3cb6d537,Tampa Bay Rays,Pittsburgh Pirates,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-111,398,509.0,-70,-622,-552.0,8,10,2.0,STEAM,STABLE,Pittsburgh Pirates,2026-04-19 15:01:46
1048fb9b5524c70651232a93456ec26c,San Francisco Giants,Washington Nationals,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-143,122,265.0,114,-158,-272.0,8,4,-4.0,STEAM,DRIFT,Washington Nationals,2026-04-19 15:01:46
4c4e3a56911954f45c048e7f6a7f4822,Baltimore Orioles,Cleveland Guardians,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,102,422,320.0,-120,-654,-534.0,7,11,4.0,STEAM,DRIFT,Cleveland Guardians,2026-04-19 15:01:46
9ac64069558fef330a70fa14356058dc,Milwaukee Brewers,Miami Marlins,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-64,508,572.0,-114,-855,-741.0,8,7,-1.0,STEAM,STABLE,Miami Marlins,2026-04-19 15:01:46
de5baa6a9b1b0c7a10c628770ffff6ff,Cincinnati Reds,Minnesota Twins,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-21,395,416.0,-116,-600,-484.0,8,8,0.0,STEAM,STABLE,Minnesota Twins,2026-04-19 15:01:46
045dc8de81396e0de88fa0884e58750f,St. Louis Cardinals,Houston Astros,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,121,209,88.0,-142,-278,-136.0,9,6,-3.0,STEAM,DRIFT,Houston Astros,2026-04-19 15:01:46
6d654c503d52995cf1547c4bc56ba827,New York Mets,Chicago Cubs,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,119,106,-13.0,-140,-136,4.0,8,5,-3.0,STEAM,DRIFT,New York Mets,2026-04-19 15:01:46
bc5456b82441dbb9bd569ac5bfd0ab07,Kansas City Royals,New York Yankees,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,129,129,0.0,-152,-152,0.0,8,8,0.0,STABLE,STABLE,,2026-04-19 15:01:46
72f3eee98d3f21414ef8f55962b0364f,Los Angeles Dodgers,Colorado Rockies,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-228,-209,19.0,190,175,-15.0,12,12,0.0,STEAM,STABLE,Colorado Rockies,2026-04-19 15:01:46
bf75db04c73633ad4f6241bd5ae2d3eb,Chicago White Sox,Athletics,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,132,135,3.0,-157,-159,-2.0,9,9,0.0,DRIFT,STABLE,Athletics,2026-04-19 15:01:46
e1d026d4b97697ac7e0862b37a1e26a5,San Diego Padres,Los Angeles Angels,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-132,-147,-15.0,72,125,53.0,9,9,0.0,STEAM,STABLE,San Diego Padres,2026-04-19 15:01:46
0e8cd1402139869a8535c9d0d09acb45,Toronto Blue Jays,Arizona Diamondbacks,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,-111,-111,0.0,-106,-106,0.0,8,8,0.0,STABLE,STABLE,,2026-04-19 15:01:46
22dc10f0ffdfd73bd79c7bdf5266e95f,Texas Rangers,Seattle Mariners,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,119,118,-1.0,-140,-138,2.0,7,7,0.0,STABLE,STABLE,,2026-04-19 15:01:46
77c097e15cdac31a63aa34c4a10c9c91,Detroit Tigers,Boston Red Sox,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,127,128,1.0,-149,-151,-2.0,7,7,0.0,STABLE,STABLE,,2026-04-19 15:01:46
0d7765b227447b5fb746d1178be90177,Atlanta Braves,Philadelphia Phillies,2026-04-19,2026-04-19T17:39:45Z,2026-04-19T19:01:46Z,19,-64,-83.0,-117,-114,3.0,8,8,0.0,STEAM,STABLE,Atlanta Braves,2026-04-19 15:01:46
d97433d24ce14d05b02b695c3cb6d537,Tampa Bay Rays,Pittsburgh Pirates,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,398,500,102.0,-622,-855,-233.0,10,8,-2.0,STEAM,STABLE,Pittsburgh Pirates,2026-04-19 15:11:49
1048fb9b5524c70651232a93456ec26c,San Francisco Giants,Washington Nationals,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,122,384,262.0,-158,-593,-435.0,4,6,2.0,STEAM,STABLE,Washington Nationals,2026-04-19 15:11:49
4c4e3a56911954f45c048e7f6a7f4822,Baltimore Orioles,Cleveland Guardians,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,422,356,-66.0,-654,-542,112.0,11,12,1.0,STEAM,STABLE,Baltimore Orioles,2026-04-19 15:11:49
9ac64069558fef330a70fa14356058dc,Milwaukee Brewers,Miami Marlins,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,508,635,127.0,-855,-1230,-375.0,7,6,-1.0,STEAM,STABLE,Miami Marlins,2026-04-19 15:11:49
de5baa6a9b1b0c7a10c628770ffff6ff,Cincinnati Reds,Minnesota Twins,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,395,342,-53.0,-600,-507,93.0,8,8,0.0,STEAM,STABLE,Cincinnati Reds,2026-04-19 15:11:49
045dc8de81396e0de88fa0884e58750f,St. Louis Cardinals,Houston Astros,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,209,228,19.0,-278,-309,-31.0,6,5,-1.0,STEAM,STABLE,Houston Astros,2026-04-19 15:11:49
6d654c503d52995cf1547c4bc56ba827,New York Mets,Chicago Cubs,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,106,148,42.0,-136,-192,-56.0,5,4,-1.0,STEAM,STABLE,Chicago Cubs,2026-04-19 15:11:49
72f3eee98d3f21414ef8f55962b0364f,Los Angeles Dodgers,Colorado Rockies,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,-209,-216,-7.0,175,173,-2.0,12,12,0.0,DRIFT,STABLE,Los Angeles Dodgers,2026-04-19 15:11:49
bf75db04c73633ad4f6241bd5ae2d3eb,Chicago White Sox,Athletics,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,135,134,-1.0,-159,-158,1.0,9,9,0.0,STABLE,STABLE,,2026-04-19 15:11:49
bc5456b82441dbb9bd569ac5bfd0ab07,Kansas City Royals,New York Yankees,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,129,129,0.0,-152,-152,0.0,8,8,0.0,STABLE,STABLE,,2026-04-19 15:11:49
e1d026d4b97697ac7e0862b37a1e26a5,San Diego Padres,Los Angeles Angels,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,-147,-150,-3.0,125,127,2.0,9,9,0.0,DRIFT,STABLE,San Diego Padres,2026-04-19 15:11:49
0e8cd1402139869a8535c9d0d09acb45,Toronto Blue Jays,Arizona Diamondbacks,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,-111,-111,0.0,-106,-106,0.0,8,8,0.0,STABLE,STABLE,,2026-04-19 15:11:49
22dc10f0ffdfd73bd79c7bdf5266e95f,Texas Rangers,Seattle Mariners,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,118,118,0.0,-138,-138,0.0,7,7,0.0,STABLE,STABLE,,2026-04-19 15:11:49
77c097e15cdac31a63aa34c4a10c9c91,Detroit Tigers,Boston Red Sox,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,128,128,0.0,-151,-151,0.0,7,7,0.0,STABLE,STABLE,,2026-04-19 15:11:49
0d7765b227447b5fb746d1178be90177,Atlanta Braves,Philadelphia Phillies,2026-04-19,2026-04-19T19:01:46Z,2026-04-19T19:11:48Z,-64,-64,0.0,-114,-114,0.0,8,8,0.0,STABLE,STABLE,,2026-04-19 15:11:49
