game_id,away_team,home_team,game_date,snap1_time,snap2_time,ml_away_open,ml_away_now,ml_away_move,ml_home_open,ml_home_now,ml_home_move,total_open,total_now,total_move,ml_signal,total_signal,sharp_side,timestamp
e50158ffe72f093d4037185c9d31a5eb,St. Louis Cardinals,Miami Marlins,2026-04-20,2026-04-20T13:47:26Z,2026-04-20T13:48:02Z,110,110,0.0,-130,-130,0.0,8,8,0.0,STABLE,STABLE,,2026-04-20 09:48:02
6e7862ded6af1d5c6d82f19895ccd191,Atlanta Braves,Washington Nationals,2026-04-20,2026-04-20T13:47:26Z,2026-04-20T13:48:02Z,-158,-158,0.0,134,134,0.0,8,8,0.0,STABLE,STABLE,,2026-04-20 09:48:02
6a0b76ac89fd72cc8272b53212004e44,Baltimore Orioles,Kansas City Royals,2026-04-20,2026-04-20T13:47:26Z,2026-04-20T13:48:02Z,-116,-116,0.0,-22,-22,0.0,9,9,0.0,STABLE,STABLE,,2026-04-20 09:48:02
0d70750c31542bcfe935969cb9ccc66e,Philadelphia Phillies,Chicago Cubs,2026-04-20,2026-04-20T13:47:26Z,2026-04-20T13:48:02Z,-66,-66,0.0,-111,-111,0.0,8,8,0.0,STABLE,STABLE,,2026-04-20 09:48:02
0e45c1c07e2b9a60ebf70c74f0180cb6,Detroit Tigers,Boston Red Sox,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,114,2150,2036.0,-135,-10000,-9865.0,8,10,2.0,STEAM,STABLE,Boston Red Sox,2026-04-20 13:57:13
8b84f5c8a8eec852cbc8ab761818b5dc,Houston Astros,Cleveland Guardians,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,-62,102,164.0,-115,-120,-5.0,8,7,-1.0,STEAM,STABLE,Cleveland Guardians,2026-04-20 13:57:13
eaa622d11f4b04e532bbea382e56ca52,Cincinnati Reds,Tampa Bay Rays,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,104,102,-2.0,-122,-120,2.0,8,8,0.0,STABLE,STABLE,,2026-04-20 13:57:13
e50158ffe72f093d4037185c9d31a5eb,St. Louis Cardinals,Miami Marlins,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,110,111,1.0,-130,-132,-2.0,8,8,0.0,STABLE,STABLE,,2026-04-20 13:57:13
6e7862ded6af1d5c6d82f19895ccd191,Atlanta Braves,Washington Nationals,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,-158,-159,-1.0,134,135,1.0,8,8,0.0,STABLE,STABLE,,2026-04-20 13:57:13
6a0b76ac89fd72cc8272b53212004e44,Baltimore Orioles,Kansas City Royals,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,-116,-114,2.0,-22,-64,-42.0,9,9,0.0,STABLE,STABLE,Kansas City Royals,2026-04-20 13:57:13
0d70750c31542bcfe935969cb9ccc66e,Philadelphia Phillies,Chicago Cubs,2026-04-20,2026-04-20T13:48:02Z,2026-04-20T17:57:13Z,-66,-106,-40.0,-111,-112,-1.0,8,8,0.0,STEAM,STABLE,Philadelphia Phillies,2026-04-20 13:57:13
8b84f5c8a8eec852cbc8ab761818b5dc,Houston Astros,Cleveland Guardians,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,102,114,12.0,-120,-134,-14.0,7,8,1.0,STEAM,STABLE,Cleveland Guardians,2026-04-20 17:11:51
eaa622d11f4b04e532bbea382e56ca52,Cincinnati Reds,Tampa Bay Rays,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,102,102,0.0,-120,-120,0.0,8,8,0.0,STABLE,STABLE,,2026-04-20 17:11:51
e50158ffe72f093d4037185c9d31a5eb,St. Louis Cardinals,Miami Marlins,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,111,116,5.0,-132,-135,-3.0,8,8,0.0,DRIFT,STABLE,Miami Marlins,2026-04-20 17:11:51
6e7862ded6af1d5c6d82f19895ccd191,Atlanta Braves,Washington Nationals,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,-159,-153,6.0,135,130,-5.0,8,8,0.0,DRIFT,STABLE,Washington Nationals,2026-04-20 17:11:51
6a0b76ac89fd72cc8272b53212004e44,Baltimore Orioles,Kansas City Royals,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,-114,-114,0.0,-64,-103,-39.0,9,9,0.0,STEAM,STABLE,Kansas City Royals,2026-04-20 17:11:51
0d70750c31542bcfe935969cb9ccc66e,Philadelphia Phillies,Chicago Cubs,2026-04-20,2026-04-20T17:57:13Z,2026-04-20T21:11:50Z,-106,-64,42.0,-112,-113,-1.0,8,8,0.0,STEAM,STABLE,Chicago Cubs,2026-04-20 17:11:51
